Census Tract,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES 3.0 Score, CES 3.0 Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6019001304,5796,Fresno ,93702,Fresno,-119.7455349,36.7250147,70.21,99.29,95-100% (highest scores),Yes,0.065,98.18,15.4,97.22,24.310,74.10,681.20,80.92,0.20,26.25,8703.269449,91.68,365.32,17.81,10.15,63.06,19,69.28,0.3,69.19,0,0.00,1,32.80,61.92,7.63,93.65,116.56,95.92,6.17,79.51,16.69,99.25,48.2,92.93,11.6,64.63,81.4,98.74,22.1,97.36,24.8,76.12,88.76,9.20,98.59
6077002201,2771,San Joaquin,95206,Stockton,-121.2686436,37.9313083,70.16,99.28,95-100% (highest scores),Yes,0.046,53.02,12.85,84.18,21.699,66.04,278.76,29.11,27.13,66.90,763.4048111,57.06,318.32,13.77,14.05,75.06,11.8,53.44,0.175,56.35,10,85.78,9.75,88.56,59.19,7.29,90.40,128.15,97.41,9.28,99.32,14.74,97.24,48.3,92.99,22.6,87.80,68.3,91.90,15,84.41,26.6,80.81,92.79,9.62,99.82
6037532304,3987,Los Angeles,90040,Los Angeles,-118.1526793,33.9862905,69.97,99.27,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,26.108,78.56,613.11,65.44,0.00,0.00,12105.33825,95.15,1825.61,88.71,68.65,98.01,91.4,96.66,3.47,95.00,11,89.54,28,99.27,75.95,9.35,99.79,56.67,64.92,5.29,60.23,10.24,76.59,42,88.72,22.3,87.47,47.7,70.38,12.6,73.59,21.4,64.81,72.12,7.48,82.77
6019001303,2888,Fresno ,93702,Fresno,-119.7591482,36.7250069,69.96,99.26,95-100% (highest scores),Yes,0.065,98.18,15.4,97.22,24.310,74.10,681.20,80.92,0.00,0.00,15053.03477,96.50,347.82,16.18,4.65,42.70,17,65.79,0.625,81.19,0,0.00,1,32.80,58.94,7.26,90.01,98.82,92.61,7.93,96.32,14.14,96.32,63.9,99.15,23.5,88.97,92.1,99.92,13,75.99,31.2,89.79,92.93,9.64,99.84
6029002200,6537,Kern ,93307,Bakersfield,-118.9879161,35.3613217,69.89,99.24,95-100% (highest scores),Yes,0.065,98.18,19.6,100.00,25.570,77.44,593.77,63.79,0.00,0.00,38.46174593,16.58,583.48,39.70,15.2,77.18,16,63.59,7.245,98.42,0,0.00,5.2,74.11,58.57,7.21,89.50,89.83,89.19,8.2,97.19,11.77,87.52,62,98.79,20.1,84.50,80.6,98.54,35.4,99.92,36.7,95.93,93.42,9.69,99.89
6037205110,3766,Los Angeles,90023,Los Angeles,-118.2142985,34.0245059,69.85,99.23,95-100% (highest scores),Yes,0.046,53.02,12.89,92.89,42.820,94.57,664.07,78.57,0.00,0.00,14659.83047,96.43,974.3,66.42,20.15,83.56,4.75,29.03,9.06,99.02,7,71.61,8.1,85.64,70.49,8.68,98.78,68.74,77.63,5.45,64.68,10.4,77.62,70.2,99.90,42.7,98.77,78.8,97.90,5.5,16.52,37,96.13,77.58,8.05,90.19
6037570502,6616,Los Angeles,90805,Long Beach,-118.1668021,33.8674703,69.77,99.22,95-100% (highest scores),Yes,0.042,31.84,11.63,69.14,24.220,74.00,220.01,18.37,7.00,55.37,6181.981699,85.58,1191.12,75.05,14,75.05,78,95.86,1.755,90.88,7,71.61,8.5,86.42,66.97,8.25,97.40,87.58,88.38,7.45,93.89,10.71,80.64,37.1,84.32,13.3,70.16,45.2,67.28,15.8,87.12,22.4,68.44,81.55,8.46,94.31
6037291210,4967,Los Angeles,90247,Gardena,-118.2870814,33.8886904,69.62,99.21,95-100% (highest scores),Yes,0.044,40.49,12.05,81.66,27.173,80.54,695.90,81.96,26.86,66.86,7007.6189,88.10,2498.31,94.89,27.4,89.24,72.55,95.23,1.545,90.29,0,0.00,14.45,94.53,75.52,9.30,99.74,70.23,78.82,6.18,79.67,9.31,66.70,24.8,69.85,19,82.60,53,76.87,9.1,48.58,22.4,68.44,72.17,7.48,82.86
6037219901,5234,Los Angeles,90016,Los Angeles,-118.3605226,34.0297377,69.47,99.19,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,24.450,74.50,664.07,78.57,0.07,18.63,2007.831902,67.93,3125.62,97.74,3.1,32.96,7.05,39.52,0.21,61.56,9,80.63,3.5,64.87,63.59,7.83,95.03,100.42,92.92,6.1,78.20,9.96,74.21,44.7,90.83,23.7,89.15,74.8,96.05,12.6,73.59,37.9,96.73,85.52,8.87,97.11
6037534202,5790,Los Angeles,90201,Bell,-118.1611103,33.959603,69.37,99.18,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,16.885,51.40,478.95,49.15,38.62,69.18,8608.657111,91.52,713.01,51.10,8.7,56.91,16.25,63.80,0.45,74.24,10,85.78,3.7,65.24,65.64,8.08,96.60,48.15,53.90,6.44,84.06,10.08,75.41,60,98.23,27,92.24,75.4,96.48,17.1,90.63,34.4,94.14,82.73,8.58,95.32
6037540400,2384,Los Angeles,90059,Los Angeles,-118.2282398,33.9326754,69.24,99.17,95-100% (highest scores),Yes,0.044,40.49,12.05,81.66,25.040,76.48,671.58,79.17,0.00,0.00,5968.050135,84.58,2333.93,93.76,67.85,97.92,18.3,67.99,0.985,86.14,0,0.00,9,87.43,66.07,8.14,96.86,90.58,89.58,4.68,43.32,10.34,77.31,56.1,96.88,22.9,88.15,80.2,98.43,18.3,93.06,33.8,93.45,82.03,8.51,94.64
6065046700,4442,Riverside ,92518,March Air Reserve Base,-117.278368,33.8891026,69.15,99.16,95-100% (highest scores),Yes,0.065,98.18,12.89,92.89,15.573,47.34,859.76,93.33,0.03,12.85,604.8258591,53.69,1258.41,76.99,28.2,89.69,181.5,99.17,0.455,74.31,0,0.00,4.9,70.81,67.53,8.32,97.75,66.89,75.99,6.75,87.90,10.66,79.92,32.1,78.88,8.5,53.27,67.8,91.46,21.3,96.67,24.4,75.01,80.16,8.31,92.91
6029002301,9743,Kern ,93307,Bakersfield,-118.9452577,35.3590376,69.08,99.14,95-100% (highest scores),Yes,0.065,98.18,19.6,100.00,25.148,76.63,801.86,89.78,1.42,41.59,22.92078576,12.70,509.04,31.73,14.75,76.41,8.7,44.16,0.975,86.06,0,0.00,6.5,80.22,62.04,7.64,93.74,86.67,88.06,6.29,81.80,11.35,85.15,49.4,93.63,12.9,69.02,76.3,97.12,21.8,97.13,31.2,89.79,87.17,9.04,97.98
6071002501,5840,San Bernardino,92335,Fontana,-117.4772152,34.0743336,68.99,99.13,95-100% (highest scores),Yes,0.065,98.18,13.31,93.64,29.312,84.01,516.07,54.97,22.12,64.99,5424.081436,82.02,1666.33,86.28,5.7,46.42,3,21.88,5.475,97.22,0,0.00,6,78.52,69.99,8.62,98.62,69.46,78.34,6.02,76.75,12.25,89.71,45,91.07,13.7,71.35,50,73.19,10.4,59.12,22.5,68.95,77.17,8.00,89.94
6019008502,7929,Fresno ,93648,Parlier,-119.5507133,36.6214407,68.98,99.12,95-100% (highest scores),Yes,0.065,98.18,16.24,97.73,9.162,26.16,697.42,82.05,3880.18,95.53,1549.949899,64.79,293.05,11.57,10,62.81,5,32.03,5,96.48,0,0.00,2,50.44,61.45,7.57,93.24,102.83,93.26,5.83,73.09,13.81,95.47,54.6,96.34,30.2,94.61,74.7,95.99,18.7,93.78,20.6,61.65,87.87,9.11,98.32
6019000502,3606,Fresno ,93701,Fresno,-119.781537,36.7444057,68.97,99.10,95-100% (highest scores),Yes,0.065,98.18,15.4,97.22,54.397,96.75,681.20,80.92,5.16,52.87,3938.730359,76.50,982.2,66.86,0,0.00,0,0.00,0.4,73.20,0,0.00,0.5,20.49,60.47,7.45,92.28,124.96,97.03,8.32,97.65,11.31,85.00,52,95.09,24.3,89.71,80.7,98.58,13.4,77.88,21.6,65.55,89.30,9.26,98.93
6037242100,2714,Los Angeles,90002,Los Angeles,-118.2336329,33.945396,68.88,99.09,95-100% (highest scores),Yes,0.044,40.49,12.05,81.66,25.040,76.48,771.74,87.81,0.00,0.00,5842.945149,83.90,832.63,59.11,48.55,95.97,22.75,74.54,0.625,81.19,0,0.00,15.5,95.47,64.04,7.89,95.48,88.42,88.88,5.87,73.89,12.7,91.68,52.7,95.46,4.8,35.21,87.2,99.60,16.9,90.20,39.3,97.41,84.20,8.73,96.41
6037203500,3064,Los Angeles,90033,Los Angeles,-118.2185819,34.057226,68.82,99.08,95-100% (highest scores),Yes,0.046,53.02,12.89,92.89,62.680,97.97,512.69,54.48,0.00,0.00,6863.580217,87.74,3513.85,98.68,81.2,98.70,37.85,86.64,2.36,93.03,7,71.61,5.5,75.64,74.55,9.18,99.63,95.93,91.53,4.36,34.86,10.33,77.21,40.7,87.46,21.6,86.54,56.5,80.70,11.2,64.73,21.2,63.94,72.27,7.49,83.01
6037302401,5944,Los Angeles,91204,Glendale,-118.2597456,34.1316179,68.65,99.07,95-100% (highest scores),Yes,0.051,69.23,12.05,81.66,24.860,75.79,900.64,95.52,0.00,0.00,2433.697267,70.24,805.67,57.15,37.2,93.34,25.5,77.92,1.76,90.92,5,55.01,15.5,95.47,70.33,8.66,98.73,67.93,76.87,5.78,72.11,9.85,73.27,24.4,69.15,39.1,98.11,49.4,72.47,11,63.24,31.8,90.72,76.41,7.92,88.99
6067005301,1823,Sacramento ,95811,Sacramento,-121.4825199,38.5916037,68.64,99.05,95-100% (highest scores),Yes,0.046,53.02,9.53630303,40.92,17.794,53.98,80.01,6.26,0.41,31.37,1700.626695,66.04,1391.76,80.56,163.65,99.87,121.25,97.96,0.45,74.24,17,97.72,15,95.02,62.62,7.71,94.42,76.08,82.70,14.89,100.00,9.25,66.09,22.8,66.87,NA,NA,90.8,99.84,60.5,99.99,30.2,88.06,85.81,8.90,97.31
6037204820,2274,Los Angeles,90023,Los Angeles,-118.2058412,34.0238161,68.47,99.04,95-100% (highest scores),Yes,0.046,53.02,12.89,92.89,52.087,96.28,664.07,78.57,0.00,0.00,20285.50989,97.80,3666.72,98.97,18,81.61,9,46.01,3.745,95.35,7,71.61,2,50.44,72.29,8.90,99.23,68.74,77.63,5.71,70.73,10.4,77.62,58.4,97.72,25,90.37,50.7,74.00,6.1,21.28,26.9,81.47,74.15,7.69,85.94
6037532302,4707,Los Angeles,90023,Los Angeles,-118.1751711,34.0096885,68.30,99.03,95-100% (highest scores),Yes,0.046,53.02,12.47,83.99,55.371,96.79,504.43,53.57,0.00,0.00,75486.33394,99.78,2580.34,95.59,125.8,99.62,46.75,90.24,2.465,93.10,7,71.61,3.75,65.53,73.98,9.11,99.53,61.9,70.99,4.51,39.11,10.9,82.13,52.3,95.22,19.4,83.39,60.2,84.56,14.2,81.11,19.8,58.01,72.27,7.49,83.00
6073004900,5028,San Diego,92113,San Diego,-117.138677,32.7018526,68.27,99.02,95-100% (highest scores),Yes,0.038,22.34,11.21,66.23,110.800,99.65,228.07,22.24,0.00,0.00,606.425948,53.75,1565.15,84.33,18.4,81.78,82.8,96.24,4.32,95.92,7,71.61,12.45,92.38,62.39,7.68,94.20,127.1,97.23,5.61,68.47,9.63,70.78,54.1,96.14,28.1,93.15,72.6,94.70,14.6,82.80,36.4,95.71,85.66,8.88,97.21
6037229420,4729,Los Angeles,90011,Los Angeles,-118.2608177,33.9925311,68.25,99.00,95-100% (highest scores),Yes,0.046,53.02,12.89,92.89,26.330,79.39,783.05,89.01,0.00,0.00,4903.856805,79.87,974.32,66.44,119.05,99.58,16.75,64.85,0.375,72.12,0,0.00,8.75,86.56,65.41,8.06,96.45,61.02,70.23,6.91,89.73,9.26,66.19,57.8,97.48,22.5,87.65,71.3,93.89,10.9,62.53,41.5,98.40,81.69,8.47,94.41
6037541001,1164,Los Angeles,90248,Gardena,-118.2749503,33.8934521,68.24,98.99,95-100% (highest scores),Yes,0.044,40.49,12.05,81.66,27.308,80.75,473.98,48.60,3.76,50.55,6502.603969,86.73,470.36,27.90,46.95,95.66,74,95.40,8.05,98.78,0,0.00,22.75,98.26,65.56,8.07,96.54,68.35,77.06,6.6,86.24,10.28,76.75,28.3,74.58,NA,NA,47.2,69.75,17.7,91.95,36.3,95.58,81.49,8.45,94.25
6099002200,6223,Stanislaus ,95351,Modesto,-121.0038051,37.6223838,68.22,98.98,95-100% (highest scores),Yes,0.053,73.93,12.89,92.89,23.585,72.35,826.14,91.61,0.00,0.00,615.9232707,53.97,953.39,65.32,9.25,60.36,13.1,56.67,0.15,54.01,7,71.61,0,0.00,59.04,7.27,90.14,92.45,90.21,5.84,73.34,15.11,97.86,47.4,92.58,20.7,85.43,76.4,97.20,19.5,94.89,42.7,98.74,90.45,9.38,99.38
6037534302,3673,Los Angeles,90201,Bell,-118.1755664,33.9593595,67.96,98.97,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,18.530,57.20,626.59,70.80,0.08,19.29,8620.478603,91.53,NA,NA,46.4,95.49,19,69.28,1.61,90.47,7,71.61,3.45,63.43,67.52,8.32,97.72,41.67,44.66,7.49,94.18,8.87,62.00,62.8,98.93,25.8,91.12,65.4,89.42,14.8,83.70,31.4,90.10,78.80,8.17,91.47
6073003902,4927,San Diego,92113,San Diego,-117.1263197,32.696749,67.79,98.95,95-100% (highest scores),Yes,0.038,22.34,11.21,66.23,58.557,97.08,228.07,22.24,0.00,0.00,4415.764498,78.14,1208.22,75.47,7.55,53.92,29.25,80.80,7.115,98.37,15,95.64,17.5,96.39,62.77,7.73,94.50,127.1,97.23,4.96,51.34,9.63,70.78,59.9,98.20,35.4,97.03,76.6,97.25,20.7,96.19,32.1,91.18,84.54,8.77,96.66
6037239701,4261,Los Angeles,90003,Los Angeles,-118.2752632,33.966092,67.77,98.94,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,25.970,78.01,664.07,78.57,0.00,0.00,4785.991331,79.45,4775.03,99.89,7.55,53.92,1.5,8.85,0.5,76.85,0,0.00,1.5,39.33,56.75,6.99,86.53,95.56,91.35,8.41,98.00,13.17,93.57,54.7,96.38,27.1,92.40,79.2,98.06,13.2,76.86,47.2,99.61,93.48,9.69,99.90
6077002300,5020,San Joaquin,95206,Stockton,-121.278407,37.9292396,67.75,98.93,95-100% (highest scores),Yes,0.046,53.02,13.09,92.95,21.680,65.99,278.76,29.11,1.06,39.30,845.7725384,58.41,367.83,17.98,16.4,79.17,38.35,86.84,0.02,10.08,16,97.26,8,85.57,57.91,7.13,88.38,128.15,97.41,5.59,67.99,14.74,97.24,58.3,97.68,30,94.52,74.9,96.13,18,92.68,39,97.25,91.60,9.50,99.57
6037570301,7330,Los Angeles,90805,Long Beach,-118.1922187,33.8676075,67.72,98.92,95-100% (highest scores),Yes,0.042,31.84,12.05,81.66,29.030,83.43,220.01,18.37,4.42,51.77,6085.244937,85.11,1554.95,84.12,9.1,60.00,8.55,44.07,2.035,91.79,7,71.61,1.75,41.10,62.12,7.65,93.91,87.56,88.28,7.08,91.27,10.71,80.64,49.9,93.99,15.9,76.87,52.6,76.32,14.8,83.70,30.7,88.79,85.33,8.85,97.02
6071012400,3617,San Bernardino,92408,San Bernardino,-117.2948174,34.0741251,67.63,98.90,95-100% (highest scores),Yes,0.065,98.18,12.05,81.66,41.058,93.76,877.97,94.29,0.00,0.00,644.3547829,54.56,1493.05,82.79,22.65,85.57,4.5,28.72,0.445,74.01,1,15.26,7.5,84.51,67.32,8.29,97.61,96.15,91.65,5.48,65.27,13.33,94.04,36.5,83.59,9.9,58.65,57.9,82.12,16,87.69,19.3,56.09,78.64,8.16,91.25
6037128302,4688,Los Angeles,91411,Van Nuys,-118.4605367,34.1838638,67.55,98.89,95-100% (highest scores),Yes,0.055,77.87,11.21,66.23,25.490,77.32,618.05,69.85,0.00,0.00,817.4485361,57.97,1595.64,84.81,0.25,4.54,14,58.54,0.27,67.03,7,71.61,8.5,86.42,60.55,7.46,92.35,66.93,76.03,7.47,94.03,12.2,89.55,38.3,85.40,23,88.27,71.6,94.03,12.8,74.93,40.7,98.11,87.34,9.06,98.05
6037242700,5273,Los Angeles,90059,Los Angeles,-118.2426486,33.9363535,67.52,98.88,95-100% (highest scores),Yes,0.044,40.49,12.05,81.66,25.040,76.48,628.08,71.00,0.00,0.00,5725.469925,83.36,2101.41,91.93,4.85,43.29,9.5,47.17,0.15,54.01,6,63.17,1.2,34.21,58.50,7.21,89.33,88.01,88.59,7.7,95.31,10.5,78.39,48.8,93.35,17.5,79.94,85.5,99.38,20.4,95.91,40.1,97.85,90.36,9.37,99.37
6065031300,2651,Riverside ,92504,Riverside,-117.4058257,33.9303688,67.44,98.86,95-100% (highest scores),Yes,0.065,98.18,12.05,81.66,17.520,53.24,960.39,98.08,13.08,60.70,11168.95806,94.67,2174.7,92.54,16,78.77,10,49.69,0.5,76.85,0,0.00,0,0.00,68.84,8.48,98.29,60.13,69.28,5.41,63.53,8.93,62.62,51.5,94.84,14.5,73.27,63.4,87.50,17.1,90.63,35.7,95.04,76.70,7.95,89.32
6071007000,7898,San Bernardino,92324,Colton,-117.3134436,34.0744598,67.44,98.85,95-100% (highest scores),Yes,0.065,98.18,12.47,83.99,42.576,94.50,885.61,94.61,0.00,0.00,830.7216942,58.19,1325.15,78.93,7.5,53.85,0,0.00,0.085,31.73,1,15.26,8.5,86.42,60.90,7.50,92.69,88.8,88.97,5.72,70.82,15.04,97.79,40.7,87.46,17.5,79.94,66.9,90.66,18.1,92.85,29.4,86.70,86.69,8.99,97.70
6037533001,4527,Los Angeles,90001,Los Angeles,-118.24555,33.9802221,67.42,98.84,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,23.490,72.18,575.06,60.65,0.00,0.00,5709.953193,83.28,790.07,56.18,54,96.46,7.55,41.13,2.525,93.25,0,0.00,9.1,87.60,59.99,7.39,91.59,79.03,84.58,6.19,79.87,12.37,90.45,64.7,99.29,29.3,94.04,74.7,95.99,12,70.00,36.4,95.71,87.99,9.12,98.37
6037121222,5293,Los Angeles,91352,Sun Valley,-118.3919494,34.2321411,67.39,98.83,95-100% (highest scores),Yes,0.055,77.87,12.05,81.66,23.310,71.49,618.05,69.85,0.00,0.00,1022.925341,60.40,2055.12,91.48,18.25,81.70,2.6,15.71,0.975,86.06,4,48.80,26.65,99.03,65.21,8.03,96.34,77.04,83.12,7.03,90.72,8.41,56.09,41.4,88.01,16.7,78.39,70.8,93.55,11.6,67.42,41.8,98.51,80.91,8.39,93.59
6037532800,4409,Los Angeles,90001,Los Angeles,-118.2520926,33.9864059,67.31,98.81,95-100% (highest scores),Yes,0.046,53.02,12.47,83.99,24.493,74.56,575.06,60.65,0.00,0.00,5361.16416,81.69,1005.81,68.03,136.5,99.67,7.4,39.97,1.36,89.42,0,0.00,7.45,83.68,61.03,7.52,92.83,78.89,84.20,7.53,94.36,12.35,90.29,62.9,98.94,30.4,94.76,76.3,97.12,6.9,28.15,37.3,96.34,86.34,8.95,97.55
6037239601,3755,Los Angeles,90003,Los Angeles,-118.2752977,33.9728371,67.30,98.80,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,26.330,79.39,664.07,78.57,0.00,0.00,4678.640037,78.96,4021.64,99.45,6.75,50.07,6.3,37.01,0.52,77.53,0,0.00,1.75,41.10,58.58,7.21,89.51,95.56,91.35,5.57,67.36,13.17,93.57,53.9,96.06,30,94.52,77.2,97.44,17.4,91.37,47.1,99.58,89.94,9.33,99.22
6037575401,5155,Los Angeles,90813,Long Beach,-118.200174,33.7863532,67.20,98.79,95-100% (highest scores),Yes,0.042,31.84,11.21,66.23,29.120,83.63,220.01,18.37,1.43,41.79,14453.79426,96.31,820.59,58.38,0,0.00,57,92.72,1.2,88.25,19,98.63,2.5,57.18,60.22,7.42,91.92,116.32,95.90,6.19,79.87,11.4,85.34,54.2,96.16,24.9,90.31,79.1,97.98,14.2,81.11,23.7,72.81,87.35,9.06,98.06
6077002401,5001,San Joaquin,95206,Stockton,-121.2897337,37.9290303,67.08,98.78,95-100% (highest scores),Yes,0.046,53.02,12.98,92.91,21.755,66.46,278.76,29.11,0.00,0.00,949.3612286,59.67,1319.02,78.72,10.45,63.64,58.15,92.90,0.01,8.56,18,98.32,5.15,73.73,58.66,7.22,89.66,128.15,97.41,5.27,59.76,14.74,97.24,55.2,96.57,32.8,95.93,72.1,94.38,20.8,96.27,30.2,88.06,89.52,9.28,99.04
6037534201,4439,Los Angeles,90201,Bell,-118.1672627,33.9580353,67.05,98.76,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,18.493,56.99,475.44,48.77,19.49,63.85,8988.652776,92.18,2757.89,96.33,24.3,86.92,29.75,81.23,1.005,86.58,10,85.78,2.95,59.25,73.58,9.06,99.44,48.15,53.90,4.54,39.74,10.08,75.41,61.3,98.62,22.8,88.01,70.9,93.66,10.2,57.71,34,93.62,71.34,7.40,81.57
6037122410,3794,Los Angeles,91605,North Hollywood,-118.3919739,34.2044832,66.93,98.75,95-100% (highest scores),Yes,0.055,77.87,12.05,81.66,21.730,66.40,618.05,69.85,0.00,4.74,1121.260416,61.34,808.32,57.34,16.5,79.48,45,89.52,0.395,72.72,0,0.00,3.5,64.87,60.36,7.44,92.15,78.9,84.25,5.37,62.51,13.7,94.95,47.1,92.43,29.6,94.24,73.8,95.55,16.5,89.02,34.2,93.89,86.80,9.00,97.78
6037239702,3927,Los Angeles,90003,Los Angeles,-118.2750006,33.962202,66.87,98.74,95-100% (highest scores),Yes,0.046,53.02,12.05,81.66,24.760,75.51,664.07,78.57,0.00,0.00,4876.021333,79.78,3720.67,99.10,9,59.85,3.6,23.82,0.125,49.42,0,0.00,3,61.92,57.54,7.09,87.72,95.56,91.35,8.92,98.90,13.17,93.57,42.6,89.25,16.8,78.58,73,95.02,13.1,76.34,39.8,97.68,90.99,9.44,99.48
6037572800,839,Los Angeles,90810,Long Beach,-118.2212087,33.7952959,66.79,98.73,95-100% (highest scores),Yes,0.042,31.84,11.21,66.23,36.660,91.00,220.01,18.37,0.00,0.00,27471.52932,98.68,595.7,41.08,7.15,52.83,24.25,76.20,11.415,99.54,22,99.43,5.4,74.61,59.91,7.38,91.40,72.09,79.94,NA,NA,9.55,69.52,NA,NA,NA,NA,91.5,99.89,34.6,99.91,49.1,99.73,87.29,9.05,98.03
6073003601,3250,San Diego,92113,San Diego,-117.1165151,32.6909862,66.76,98.71,95-100% (highest scores),Yes,0.038,22.34,11.21,66.23,42.597,94.52,228.07,22.24,0.00,0.00,875.7058339,58.76,1703.39,86.82,5.25,45.15,66.5,94.36,3.675,95.27,11,89.54,7.5,84.51,60.67,7.47,92.50,125.77,97.08,5.69,70.24,9.56,69.53,56.7,97.12,21.7,86.72,74.5,95.90,16.8,89.91,38.3,96.89,86.13,8.93,97.45
6037228100,4916,Los Angeles,90011,Los Angeles,-118.2439607,34.009617,66.68,98.70,95-100% (highest scores),Yes,0.046,53.02,12.89,92.89,42.820,94.57,628.95,71.14,0.00,0.00,6132.236744,85.36,530.13,33.84,46.6,95.55,4.25,27.33,1.395,89.60,7,71.61,13.85,93.82,66.22,8.16,96.95,65.14,74.37,4.9,49.65,9.6,70.10,67.2,99.66,36.1,97.21,76.2,97.03,12.4,72.43,41.5,98.40,78.83,8.17,91.51
6037292000,6543,Los Angeles,90501,Torrance,-118.3021541,33.8484731,66.67,98.69,95-100% (highest scores),Yes,0.042,31.84,12.05,81.66,19.699,60.81,426.43,44.17,0.03,12.92,10548.6642,94.24,2511.49,95.02,102.2,99.18,51.35,91.38,6.71,98.20,14,94.41,10.7,90.26,71.62,8.82,99.10,59.49,68.61,5.95,75.52,7.15,39.42,28,74.22,17,78.90,56.7,81.01,18.6,93.65,35.6,94.97,72.87,7.56,84.08
6037434001,4395,Los Angeles,91732,El Monte,-118.0141173,34.0520775,66.54,98.68,95-100% (highest scores),Yes,0.050,64.80,12.05,81.66,32.030,87.75,782.36,88.94,16.71,62.74,8051.796181,90.30,971.38,66.27,41.9,94.69,18.1,67.69,0.125,49.42,5,55.01,5,73.54,74.35,9.16,99.55,56.43,64.61,5.13,55.94,7.38,42.40,43.8,90.08,25.2,90.57,63.6,87.68,14.3,81.61,25.9,79.06,70.06,7.27,80.07
6037122122,2439,Los Angeles,91352,Sun Valley,-118.3736105,34.2197648,66.51,98.66,95-100% (highest scores),Yes,0.055,77.87,12.05,81.66,37.276,91.35,618.05,69.85,0.00,1.11,1100.164818,61.19,1625.33,85.36,16,78.77,11.5,53.01,0.64,81.45,6,63.17,21.8,97.83,69.56,8.57,98.52,77.04,83.12,5,52.36,8.41,56.09,50.4,94.36,14.8,73.92,55.4,79.42,14.8,83.70,40.2,97.89,74.86,7.76,86.80
6099001500,6551,Stanislaus ,95358,Modesto,-121.0374635,37.6349769,66.48,98.65,95-100% (highest scores),Yes,0.053,73.93,12.89,92.89,15.428,46.97,1123.34,99.69,1528.52,91.17,564.7514342,52.78,650.75,46.32,21.95,84.95,17.05,65.84,0.08,30.86,6,63.17,5.5,75.64,69.34,8.54,98.44,83.51,86.96,4.38,35.41,13.4,94.25,30.3,76.79,14.1,72.50,54.6,78.63,25,98.88,20.9,62.74,75.06,7.78,87.10
6037242600,4409,Los Angeles,90059,Los Angeles,-118.2502423,33.932376,66.48,98.64,95-100% (highest scores),Yes,0.044,40.49,12.05,81.66,25.040,76.48,627.17,70.89,0.00,0.00,5631.459453,82.96,3279.99,98.13,0,0.00,4.5,28.72,0.11,45.80,6,63.17,7,82.83,57.62,7.10,87.88,105.29,93.67,7.05,90.99,11.72,87.08,58,97.59,10,59.10,88.1,99.69,39.7,99.96,34.3,94.00,90.32,9.37,99.34
6077000900,5859,San Joaquin,95203,Stockton,-121.3278662,37.9577717,66.46,98.63,95-100% (highest scores),Yes,0.048,60.88,13.44,94.00,20.032,61.67,278.76,29.11,0.36,30.12,826.3113751,58.11,1960.84,90.54,34,92.28,34,84.36,0.125,49.42,16,97.26,0.75,23.32,63.53,7.83,95.00,149.5,98.63,7.32,92.98,12.31,90.14,19.7,61.34,5.1,37.34,57.3,81.60,22.5,97.72,23.2,71.34,81.89,8.49,94.53
6037228900,3216,Los Angeles,90058,Los Angeles,-118.2430143,33.9920544,66.42,98.61,95-100% (highest scores),Yes,0.046,53.02,12.47,83.99,23.490,72.18,655.71,73.63,0.00,0.00,5940.839994,84.46,577.44,39.08,61.3,97.28,2.75,15.91,10.21,99.24,0,0.00,12.5,92.74,59.05,7.27,90.16,76.55,82.86,7.2,92.16,10.27,76.66,61.4,98.68,29.7,94.29,84.8,99.31,13.5,78.41,31.6,90.42,88.06,9.13,98.39
6037433302,1595,Los Angeles,91732,El Monte,-118.0143495,34.0629878,66.41,98.60,95-100% (highest scores),Yes,0.050,64.80,11.63,69.14,32.030,87.75,782.36,88.94,0.00,0.00,7081.275742,88.29,2059.86,91.52,28.2,89.69,29.5,81.10,0.2,60.50,1,15.26,5,73.54,68.05,8.38,97.96,67.93,76.87,4.63,42.12,8.58,58.01,53.8,96.01,46.8,99.17,78.4,97.79,14.4,82.00,34.3,94.00,76.40,7.92,88.96
